id,X.sales,cdate,description,version,symbol,ext,fee1,fee2,total
1e56bf025f3e49397c45a1900b40557b,1,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S 6BKsz lIMkZ J4TGC RkasV KL9v2 OTVyD 0Fg9S jGljg V76x2,4,SBqi9,.png,750.0,1000.0,4.8
a41c0625dd1d3a2733c9dac6ce691ae1,2,2020-01-17,X54TK Csin3 giC2q 4ho1t B58A7 F3KFu sqGZa 116Av UHWIX WpzN6 wpksz X54TK RkasV KI8uY WEBsK 77NPo Knvz1 hkrku 77NPo X54TK Ob6HM EDiBa LmM6m ty9DP 0Fg9S LQvOv 799kk JBYlx GQ5CT s2iyP dI9wc LmM6m Us01f GQ5CT mi3Lx 0aD8u godH9 77NPo 60Woe F3KFu BAOge X54TK pybgV wOnRf 60Woe mi3Lx,3,,.png,750.0,1000.0,0.06
09ab4ae2d66e3a39799fc8234b970f9e,2,2019-12-17,ZlVMr QN6TG wkw3e YfsOW S4Efz ZlVMr NiiSJ RkasV xOJT8 RN6DA z6wVL 1ca3J 0RF7D Csin3 PP1E8 O1nKf RkasV O8CpN JI4eE K82OX whUvC EDiBa whUvC upeM3 kuaIx rQkrq pgGl6 yLerk nqfiT dAN8h tpvXj 77NPo EAVsP EDiBa 77NPo B0Nf9 kuaIx eneIT 6D1ms moq1K chIjF t55BW mSGTR zHOAI ZlVMr 71zAZ lFdha 5q6vu F3KFu vVcmy Jetx5 HaRTQ ZRFRi kuaIx,3,,.jpg,750.0,1000.0,0.005
07c605935cc1aa9b16d24090ed4c3377,1,2019-04-26,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S cTiqX,3,71xGC,.png,750.0,1000.0,0.036
c8a1aa112492c53a68248a954747243f,1,2019-12-04,q64Jx 9CeLX 0Fg9S q64Jx gKQe0 jtIhb EDiBa votlz osgcp WEBsK 77NPo t6nVs iYJuB pgGl6 FpslB s2iyP nd9lM godH9 ryrPH 415Dz kbWyC M230U EDiBa ASSTL GQ5CT DT05T q64Jx 9CeLX GQ5CT yLerk yg3kj BLquC godH9 aWWOw 0aD8u BkQOS FgYtr RkasV BAOge pVIy5 9CeLX 0Fg9S q64Jx giC2q LfIjN QIpLx S9cbv kbWyC 77NPo FOjvD Mg04B XcSD0 eL1og,3,,.jpg,500.0,750.0,0.099
ab2d24cc1cb80421539700e14514cc2e,1,2019-05-23,Aia4N RkasV p8rOF Abz6O hFH34 WEBsK hFH34 Fb8kE OJWWA 77NPo 07cMM kbWyC 77NPo dNRNE GQ5CT s2iyP CauI5 pgGl6 q64Jx p8rOF NZbam yLerk 8HxDV 0TbyZ 2Joz4 5VMW5 Qbv6I 0aD8u 0gZVW,3,gYvlO,.png,350.0,600.0,0.02
68201003b9fd708cc78790c04c443b17,2,2019-07-04,zQP6y xTr7w yEAmr Csin3 1ca3J tTA4f GYGlh KVCxd PeiKQ 4xje8 jlezo,3,xxUpp,.png,0.0,250.0,0.041
dec792557a22a90ca0e16a397f4783c9,1,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S kvbSL 70MVD RkasV KL9v2 OTVyD 0Fg9S,3,SBqi9,.png,,,0.8
e7ada3579e781f333b6d58222d03ac40,1,2019-11-13,3FTf1 HhJXp JOq6Q 2QGfI godH9 p6h5k W6pBo rCfFY RkasV JOq6Q TLffG 2QGfI zzhT0 vcypy 2IxyC GyZzX W6pBo uSw1I mNdLo UIv14 mSGTR LmM6m gC1Bn VobUz 9Igav cTJIf Te6vN 4BMqe mLcT7 5A8SK JOq6Q cVqHY,3,,.png,0.0,250.0,0.088
64fcf06a3fb0bc3bc79abbd13d546eaa,1,2020-02-28,LmM6m QIpLx 0Fg9S W5utf KcvU9 VvTtm godH9 tLB9C RkasV 3Xh20 7OFT1 p7cn6 RkasV yLerk OJWWA yg3kj JI4eE godH9 1ca3J 2BW8b EDiBa KL9v2 9JxDz 2Zcro 77NPo GyZzX p7cn6 LmM6m orMou aOesI godH9 yg3kj dxWoQ wOnRf bheu1 wwdII atxKM mSGTR Jetx5 atxKM mSGTR q64Jx ebedc X2nZ7 yJ1PN godH9 3Xh20 LmM6m 0344v RkasV EDiBa YUgBa p5yfJ MTjCE 2Zcro Jetx5 7OFT1 atxKM q64Jx xQXDc HhJXp,3,,.jpg,750.0,1000.0,0.01
54c69484da9d243562149685b0ab48a4,1,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S VbrFR RkasV KL9v2 OTVyD 0Fg9S,3,SBqi9,.png,750.0,1000.0,0.015
f2eebe44b5e8dacb3b1cef569de4d805,2,2019-11-14,LajEC ayAhk N1Z7T,3,,.png,250.0,250.0,889.0
869ddfa791e086e2a720a4be6963c0ce,2,2021-01-15,77NPo G1riY 0Fg9S 77NPo 551YQ D020M EDiBa j9e4Y dKwy1 b1cZb 77NPo 9HUVN 77NPo adM32 gOStN nHc8P bheu1 DONDS 1i47V LmM6m aQ0N8 0UD6O cUWEj IHUOr EDiBa KL9v2 I67MG RkasV tbFeC q64Jx lcI7f EDiBa t2y19 5AlxI NSlyo godH9 7aiUI GYGlh 2rigv atxKM qMt3c GloH8 KL9v2 EWqve 4nU3V sFCaV DdRjH q64Jx oLKid W9tuf kbWyC M55EN Tse2Z MjUgd q64Jx LsR0f mCU8c godH9 HPoga BkQOS q64Jx LsR0f godH9 rWSdg godH9 q64Jx ZqFkf xXNnq,3,aQ0N8,.png,300.0,550.0,0.25
4b58baa45c2b8bc4bbfc20d9c00cb284,1,2021-03-26,5XA3y BkQOS ntXjX gZGpG RQ5LQ 7OFT1 QfkZk atxKM SDjM2 Csin3 giC2q oa7Wk RkasV 1ca3J bp5G7 R7msF Csin3 pgGl6 pVIy5 YA6Z9 s2iyP ebj5j q64Jx LuQzo Ob6HM EDiBa CpIJH atxKM KT2yc godH9 KL9v2 QlTru,None,22GDK,.gif,0.0,250.0,0.1955
1868c0dfb73b3788a58fe4fce7d07d3f,2,2021-05-20,cOMrp EDiBa 77NPo Fs4mg Kdbzv zAjmq giC2q Kdbzv mYiAi w8GSu,3,hYfN1,.jpg,300.0,550.0,0.05
a85c498ee2c739fcc2f923473bbac4b2,1,2019-04-26,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S 3wIfM tZ112,3,71xGC,.png,750.0,1000.0,0.2452
4d8fdb236f9eadb24f6c900da2b4c8fe,1,2019-04-26,a84r3 5AiWk 2nP72 zMZ6o 5AiWk odPxd gbCp6 cGH3u uyeX3 RkasV dHwIZ Mr8S3 ZqFkf 1KQvf,3,DAJ0J,.png,250.0,500.0,0.03
da0b6e107e6b6293661ab477c74d4e57,2,2021-05-03,ucME9 cAdlk,3,JUaZ1,.jpg,,,1.3
3dc0ba4212a55ec09a6454ecb3a38c5b,1,2020-04-16,Eq4mR uHQL5 ekPZp tPc2s EKEft EeKII,4,,.png,,,10.0
2483594bb4c29b77aca314a05339b2f3,1,2019-04-26,7lkgI 0MLwE 5l0Uz gtjyR p6h5k 0Adrp 8uJR3 WCzhf G2Oa9 EDiBa OOoDa zi9Uz 9hpkN KKWnZ 5oiCZ rn7wv Fb8kE M252o godH9 6Mplz rn7wv FB17A s2iyP LUgQn w5xuj XphXm fKoRs Csin3 74rJO mSGTR YTMGQ y55aJ,3,5l0Uz,.png,500.0,750.0,0.007
6e537fad52db11188e087ddd7e8fbf91,2,2019-05-23,77NPo YarwC crgSZ LhdfV Csin3 mSGTR VS9BX N1DUC RkasV 7usbT GloH8 GYGlh 77NPo H2VPe EDiBa UPibg,3,gYvlO,.png,350.0,600.0,1000.0
b0aba9aced162c0019cafc485b8fcd55,2,2019-11-13,um9iI pHR78 mSGTR yiFtt aOesI WEBsK TRfmZ EDiBa 77NPo XSQ4o 3A8KW jlezo F3KFu Yjv90 1UXzu ToWBc 0MLwE,3,,.png,0.0,250.0,0.1
2e1ab235a1eb582772c4b9518b62c7bd,2,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S xWuLt 799kk RkasV KL9v2 OTVyD 0Fg9S,3,SBqi9,.png,750.0,1000.0,0.27
1d0dfe3706b0e989d3d12cb8aede3f1a,4,2019-04-26,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S qHamy,3,71xGC,.png,750.0,1000.0,0.001
12bc6bdec4cd4bf420414bf0c6679e27,4,2021-07-06,77NPo 207YU O4wmF EDiBa 77NPo qlijH 0Fg9S q64Jx Jnn6I EDiBa awe76 tc4cK 77NPo qlijH 7XiW3 yGOLC sWCdT RkasV ODwqm cuWV1 pgGl6 x8PGJ W0XdD H8u0i pcz2p dk0Js 0Fg9S hFH34 cnxCN RkasV pVIy5 qlijH 0Fg9S vcypy cnaVC godH9 XGfSk q64Jx giC2q OwWN6 EDiBa OwWN6 uhihD TLffG GYGlh ebU7w zDend,3,8YTID,.png,500.0,750.0,0.03
06a70d2bca88089bdbaa25526e1e7348,2,2019-04-26,7OhEG Csin3 gKQe0 43ZTl pVIy5 La6F6 7ekHl KL9v2 DT05T Ij5K7 7VwEs RkasV Ys6Mj,unsupported,La6F6,.png,0.0,250.0,0.07
2b5f7cb604b1025e5b734b7123cf09eb,1,2019-04-26,zNsje 55qvH 0Fg9S q64Jx CavMf boPmC LmM6m zrXd1 pgGl6 77NPo QlTru EDiBa zNsje 55qvH zz7vt 91gxi pcz2p DONDS zNsje 55qvH 0Fg9S HEdzX WEBsK q64Jx SlZcR boPmC,unsupported,3mphv,.png,0.0,250.0,0.136805556
95fcb4f9b244052c9da344a5aa1d81ab,1,2019-11-26,mSGTR TRfmZ mSGTR r9mKq,3,,.png,400.0,650.0,0.005
8fa1238905b7279caf38e2690e91fa06,1,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S sqGZa 6tVOv RkasV KL9v2 OTVyD 0Fg9S,3,SBqi9,.png,750.0,1000.0,0.006
43cf2911c44ab1fb89dddb55a1de9a97,1,2019-04-26,uqc3b GbOzi kbWyC yNl4y qBMA2 F3KFu 77NPo PjIBt BkQOS q64Jx P7B93 ryrPH jSK1j uRkGl 0Fg9S GYGlh qkNhi 2bNLa,3,CGpsb,.png,750.0,1000.0,1.24846296
6da138167e2b6759205a5fc1acf2f0be,1,2020-01-17,TI2xq Csin3 giC2q 0MaQU B58A7 F3KFu sqGZa 116Av UHWIX WpzN6 wpksz pLQe4 RkasV KI8uY WEBsK 77NPo Knvz1 hkrku 77NPo pLQe4 Ob6HM EDiBa LmM6m ty9DP 0Fg9S fPmAn 799kk GQ5CT s2iyP dI9wc LmM6m Us01f GQ5CT mi3Lx 0aD8u godH9 77NPo 60Woe F3KFu BAOge pLQe4 pybgV wOnRf 60Woe mi3Lx,3,,.png,750.0,1000.0,0.03
73d4ba51cac1315a0e757c53441b1ea4,1,2019-04-26,mxZUI GbOzi 5oiCZ 4CxDF 7FGGd WEBsK PjIBt gICft F9rWd F3KFu 77NPo PjIBt BkQOS q64Jx P7B93 ryrPH jSK1j RkasV 5oiCZ godH9 f9KhK jjwDs HhJXp 0ccE5 koN1V QLJVz RkasV 9ySTm 5LMVS,3,CGpsb,.png,750.0,1000.0,0.446447111
2987622d45a3b3ded79f14564ab7ee31,4,2019-04-26,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S hgsJZ YunNm,3,71xGC,.png,750.0,1000.0,0.249942259
29c5131f4e8c79448e3c882ad760798e,1,2019-04-26,7lkgI 0MLwE 5l0Uz tW6ML p6h5k 0Adrp 8uJR3 WCzhf G2Oa9 EDiBa OOoDa zi9Uz 9hpkN KKWnZ 5oiCZ rn7wv Fb8kE M252o godH9 6Mplz rn7wv FB17A s2iyP LUgQn w5xuj XphXm fKoRs Csin3 74rJO mSGTR YTMGQ y55aJ,3,5l0Uz,.png,500.0,750.0,0.007
c2fc1fa47fef50d9e0ad3db1d9eff37d,1,2019-04-26,,3,y1imm,.png,300.0,550.0,0.009999
846db242f601b2881ca42ef4a0a97856,3,2021-01-15,77NPo G1riY 0Fg9S 77NPo 551YQ D020M EDiBa j9e4Y dKwy1 b1cZb 77NPo 9HUVN 77NPo adM32 gOStN nHc8P bheu1 DONDS 1i47V LmM6m aQ0N8 0UD6O cUWEj IHUOr EDiBa KL9v2 I67MG RkasV tbFeC q64Jx lcI7f EDiBa t2y19 5AlxI NSlyo godH9 7aiUI GYGlh 2rigv atxKM qMt3c GloH8 KL9v2 EWqve 4nU3V sFCaV DdRjH q64Jx oLKid W9tuf kbWyC M55EN Tse2Z MjUgd q64Jx LsR0f mCU8c godH9 HPoga BkQOS q64Jx LsR0f godH9 rWSdg godH9 q64Jx ZqFkf xXNnq,3,aQ0N8,.png,300.0,550.0,0.12
343d9ef0c3dd185413d44d02cdf9d746,1,2020-05-23,AWmom nW0s6 XEslw 77NPo 9vz6O EDiBa GA7Q8,3,,.png,100.0,350.0,0.0175
9b69012f09fd2670a956c1ba6097db8c,1,2021-04-01,8kFUf dsozA PU7vP oAB5L RkasV 3yNZk kuaIx 2RPhs 1zAU4 Csin3 B4WS6 cGH3u FsJMy PlM7f qZMqX R8Hbk 1ca3J eQco5 yLerk msfql yg3kj DR98L fm34L hZqSe Csin3 hFH34 cnxCN RkasV XGrCZ WEBsK YhYvf eFRV2 aDTwu 8kFUf tVXLx 0Fg9S giC2q BkQOS QMu74 qZMqX EDiBa MXomZ DOdvB DR98L bheu1 OwWN6 EDiBa eQco5 eo19t PeiKQ kbWyC CM8Ds dsozA pMySN 4XNNo dsozA p5yfJ ihZPs 8HxDV WWcG2 K4B6l WNxLI,3,8kFUf,.jpg,500.0,750.0,0.015
6fa9b51797c60fdebcb3ca8967eb8691,2,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S sqGZa rBXjV RkasV KL9v2 OTVyD 0Fg9S,3,SBqi9,.png,750.0,1000.0,0.13
b4d524c8b4abcb2afb09816bb9b51839,2,2020-02-07,D020M 2BW8b fzjya AR9xO bYUi5 BQxXg jlNyn kuaIx tPc2s TA8tW OYlgZ pbSwO KDXve,3,,.png,250.0,500.0,0.05
6bf361a651886259ef6149e13c20c319,4,2019-07-04,zQP6y xTr7w yEAmr Csin3 1ca3J tTA4f GYGlh KVCxd PeiKQ 4xje8 jlezo,3,xxUpp,.png,0.0,250.0,0.0085
950472d9494ba102164bdc033a390389,1,2020-05-04,h3yat nmDJG mkHXa tPc2s 1AanX H53eW K82OX EDiBa b9zM8 994ie QIpLx FWuS5 q64Jx giC2q zzTgG vbnGg godH9 77NPo T7Mlc 93H1o 77NPo vbnGg WEBsK wpksz 185qK RkasV S6AMn Izw5m 77NPo T7Mlc godH9 j4CWv 77NPo T0WFM XGfSk q64Jx BMryp kbWyC wpksz AIJgU GbOzi RkasV AQ57I 77NPo qw2hQ 77NPo IuxT8 TT3WT QepgV Z13Xj 0Fg9S pA8Te,4,,.gif,1000.0,1250.0,0.55
4d0682f94f1e333105bd305633b55550,1,2020-05-24,zlWkP EDiBa i8u0K,3,,.png,300.0,550.0,0.6
77d93ab893c3a7e584a6d78683db250e,2,2019-04-26,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S xQGYA NtUVW,3,71xGC,.png,750.0,1000.0,0.065
f49be40f7c427b93ab01dd3c4a39a356,2,2019-12-04,q64Jx 9CeLX 0Fg9S q64Jx gKQe0 jtIhb EDiBa votlz osgcp WEBsK 77NPo t6nVs iYJuB pgGl6 FpslB s2iyP nd9lM godH9 ryrPH 415Dz kbWyC M230U EDiBa ASSTL GQ5CT DT05T q64Jx 9CeLX GQ5CT yLerk yg3kj BLquC godH9 aWWOw 0aD8u BkQOS FgYtr RkasV BAOge pVIy5 9CeLX 0Fg9S q64Jx giC2q LfIjN QIpLx S9cbv kbWyC 77NPo FOjvD Mg04B XcSD0 eL1og,3,,.jpg,500.0,750.0,0.65
01ea0908ff517418ea7b3703e748f9fc,2,2021-07-27,hkrku EDiBa mhvEW 4UUuE giC2q sTrao RkasV wpNzR mhvEW 7Q0Gc kbWyC 77NPo XcSD0,3,Fg8oo,.png,400.0,650.0,0.8
663b5968aac4ba1c312a01c7756c8092,1,2021-07-18,4UUuE giC2q GUy11 URqTh awe76 cnaVC NavUJ q64Jx qR4ER 7DdZJ,3,yJ305,.png,500.0,750.0,0.013
ca8edf0cad66b53a52b683081ad72fdd,2,2019-04-26,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S IOjsL,3,71xGC,.png,750.0,1000.0,0.298
d124040f3b39ae71c9b90465a8c6d3b6,3,2019-09-09,2aqju adM32 GbOzi WEBsK 4FUBC 0BbSr 7ekHl q64Jx Z13Xj EDiBa lDfDp RkasV SKV9B jSK1j YVMa0 ryrPH LuhfT fKoRs 0Fg9S 9gRd7 GYGlh nbW5g KJd8j jpVLY 2ARXe InW6A J956s,4,,.png,750.0,,4.0
4cf603c69d2734160595c2a96549e44a,1,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S At3cq 6tVOv RkasV KL9v2 OTVyD 0Fg9S,3,SBqi9,.png,750.0,1000.0,0.01
71430c372e6d60e769caa9469d2cf3dc,1,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S dyyov I4F50 kHkZ9 9hG0p RkasV KL9v2 OTVyD 0Fg9S,3,SBqi9,.png,750.0,1000.0,0.1
e390ab736622fbdb91d86f81829d94c6,2,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S sqGZa 70MVD RkasV KL9v2 OTVyD 0Fg9S sqGZa OI0x4,3,SBqi9,.png,750.0,1000.0,0.047
debe7172f6487ff30aea56363680e06d,2,2019-04-26,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S RjvCS EbC8K,3,71xGC,.png,750.0,1000.0,0.28
78d40434a0668ab51d0f745121e5759b,1,2020-01-17,9CeLX 0Fg9S 77NPo p3qRi ACtmp mSGTR 77NPo 1wLsG WEBsK 77NPo hkrku EDiBa sqGZa 116Av UHWIX Hoe5b 9CeLX IqiDc yLerk ebj5j GQ5CT q64Jx Hci4b EDiBa T6PyS godH9 6sx4q 77NPo Ob6HM EDiBa LmM6m ty9DP 0Fg9S ZUjKr RP4rb GQ5CT s2iyP dI9wc LmM6m Us01f GQ5CT mi3Lx 0aD8u godH9 77NPo 60Woe,3,,.png,750.0,1000.0,0.3
9356437fd1a6a273f69b953b2347e0f6,1,2021-02-19,XJBCj gKQe0 kuaIx FmkSx DR98L kbWyC 77NPo JGLPo XcSD0 VBkEn upeM3 ekPZp eIlMT tPc2s 77NPo qZSwX YDGIM RkasV aN0r0 qAbiu RkasV 3DarW tPc2s 77NPo Mg04B G7rQu xfvgi yg3kj 77NPo hJTnp yg3kj aNxvy,None,22GDK,.gif,0.0,250.0,0.09
7fdeff6c132bcafb0646a3855a4864e0,1,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S At3cq 6RXql RkasV KL9v2 OTVyD 0Fg9S oMFfy,3,SBqi9,.png,750.0,1000.0,0.09
e3f489a892f5643f37991f55487a21f5,1,2019-04-26,77NPo 2yGCg EDiBa 77NPo zBhmm INl4n TCWMv pxTSB ibOrQ EDiBa IvmlV RkasV NESJ0 LmM6m bKR7i pFjTc 0Fg9S WWcG2 BVft2 77NPo gWyo3 ILqqN EXcga godH9 zBhmm OEeNU RkasV Jw29a GYGlh A6d0V OnvUs 77NPo zBhmm INl4n orMou uSuuw WEBsK zCB04 tPc2s CZFim i9FEr t1B3G Qarf1,3,Jt2xJ,.png,250.0,500.0,0.011689487
253cb485520723c44ee94e67e77a2309,1,2019-04-26,f2gJs GbOzi kbWyC Y5Nl3 l6kBi F3KFu 77NPo PjIBt BkQOS q64Jx A0x5d ryrPH jSK1j uRkGl 0Fg9S GYGlh J7mh8 2bNLa,4,CGpsb,.png,750.0,1000.0,2.838648345
3175082f05ea0b0db0042052f794aefa,1,2019-04-26,,3,ux3CJ,.jpg,500.0,750.0,50.0
78ac1de8c77daa16d24767028cb719ff,2,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S LsR0f NwwXs RkasV KL9v2 OTVyD 0Fg9S,3,SBqi9,.png,750.0,1000.0,0.08
8ef89072f831805a4895e09f5e3defd1,1,2019-04-26,yNsQO 945Zb la7Cw GbOzi 5oiCZ 2cqwm swGLN WEBsK PjIBt gICft 3cwH8 F3KFu 77NPo PjIBt BkQOS q64Jx P7B93 ryrPH jSK1j RkasV 5oiCZ godH9 u4Kt7 Z1IO8 JtGBO aNbAW ohrKE eRLRF ohrKE eRY98 RkasV Z0hVF eRY98,3,CGpsb,.png,750.0,1000.0,0.154080315
f09856d8acd963210d85809a6b47f3d0,4,2020-01-01,,None,,.gif,0.0,250.0,65.0
930a7a51f0deaccff57edd92c5a24024,2,2021-01-28,LzVhD lZWso DqSik s2iyP uevd6 GYGlh 2Joz4 DONDS q17BA cCxye HmFy3 q64Jx lZWso xi2QX 77NPo psLiq QIpLx mYiAi 90Qmj 77NPo bKzqQ JEAOt kbWyC q64Jx aTxxw 2Zcro Xw8FQ godH9 wdqVs pgGl6 77NPo XcSD0 q6BeQ pgGl6 77NPo lZWso R1jLP HmFy3 7ekHl 77NPo ACtmp GQ5CT rlsO4 GYrXV,3,UNK2e,.jpg,250.0,500.0,1.29
014f66297290b3b2a269d98d62a83b44,1,2020-11-22,q64Jx giH1x lvw0C GzTlK XJBCj,3,6EBgM,.png,0.0,250.0,0.06
a2498eee54632d236c7411a0ee5c7085,3,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S 77NPo 9lg0n hnRKT PZxV5 RkasV KL9v2 OTVyD 0Fg9S,3,SBqi9,.png,750.0,1000.0,1.25
a9666aaf631904b3d16e12f7b64ef1bf,1,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S 0ApUs 799kk RkasV KL9v2 OTVyD 0Fg9S,3,SBqi9,.png,750.0,1000.0,0.009
974d3a72e140d64bf3d6a21a63587473,3,2019-04-26,gUQFr sWgC8 U7rgL A9HE7 lIMkZ KL9v2 OJWWA echPu U7rgL A9HE7 KL9v2 echPu U7rgL A9HE7 O5egN Czcsz XC8PV ZSnOV godH9 F4AqC DtB0k qYP9Q 95RDH,2,jleou,.png,0.0,250.0,0.002819082
a88208ad46ad5709444cb50d1ef03e0e,2,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S gPSOi fIKyH RkasV KL9v2 OTVyD 0Fg9S,3,SBqi9,.png,750.0,1000.0,0.01
67f54f6f87fe920edcb6860fde8c1318,1,2021-01-04,pz8AJ,3,jfDSq,.png,1000.0,1250.0,1.2
593df746cbd69951c4efd2688cfd4ab2,3,2019-04-26,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S l76dA RkasV dHoYA RkasV KL9v2 OTVyD 0Fg9S GLnl3,3,SBqi9,.png,750.0,1000.0,2.400369845
97b8800aced449023107c6745effcebd,1,2019-04-26,J29pt taP2Y coELQ 3Oh41 ta3d6 sWgC8 NEaPZ wvH30 g7ZgE ERlTJ f6RAH LmM6m Yjv90 WEBsK 1atp9 EDiBa q64Jx nQYrq R8Hbk cjU2N ytsmQ fm34L O5egN IyvRQ QV0kq 0Fg9S aIILr EDiBa W6ls0 O5egN hIaCK 77NPo bgOCc ekPZp mSGTR 77NPo 3S6bV sw4vE xxC6F bgOCc sWgC8 86phH kD8DF EDiBa 0aD8u hvjwD coELQ sWNMS,1,pEPdn,.png,0.0,250.0,0.009
