id,X.sales,cdate,description,version,symbol,ext,fee1,fee2
34b1357ad1425a4a3c2855b6d787ca4f,1,2019-04-26T22:13:10.289146,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S LadwQ LrTfr RkasV KL9v2 OTVyD 0Fg9S,4,SBqi9,.png,750.0,1000.0
41ba63c0d072e1d6d24ed94d0a8e5b1d,3,2019-04-26T22:13:21.494655,Wog9J sM75L 77NPo BKpNO bheu1 z6wVL fAwGb WhNYz dodHM JwGfG NavUJ O39XQ DHJDT 0aD8u orMou LAGbA BkQOS p6h5k YTMGQ y3kEz pgGl6 sephD IX7R1 0aD8u R8Fkz a4st7 zdByI QSdCk livt5 godH9 0aeEV J6XW6 30yw1 F3KFu q64Jx RM1Em 77NPo FJhsN 5rpMb PH31j 8KNV6 tPc2s 77NPo y3kEz sephD 6x8kR 77NPo jmhBB RPuxe mxsLn STvTX 77NPo BKpNO mRj67 R8Hbk 21J4E WEBsK q64Jx 5s3W1,3,Jt2xJ,.png,250.0,500.0
c10cf96425960fe8cc816ad256f3da4e,1,2019-04-26T22:13:21.329117,AgoV7 GbOzi kbWyC aPc0A fZz1k F3KFu 77NPo PjIBt BkQOS q64Jx P7B93 ryrPH jSK1j uRkGl 0Fg9S GYGlh J7mh8 2bNLa,3,CGpsb,.png,750.0,1000.0
bd4c084c3866861b64f1f2963ea6f51b,1,2019-04-26T22:13:09.153813,,3,y1imm,.png,300.0,550.0
2e1f6f891d064a3136e117caf5bb5867,1,2019-11-13T03:01:42.051246,GYGlh 77NPo HPoga EDiBa pVIy5 ArS7d LmM6m rCfFY DfIHS 2BW8b BGz0k mNdLo UIv14 mSGTR LmM6m gC1Bn 8rYKP G59C1 cTJIf Rot99 4BMqe Z2s3z 5A8SK WpURu cVqHY,3,,.png,0.0,250.0
8b36dad12372fb78a99beb49f8a2dae0,3,2019-04-26T22:13:10.289146,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S sqGZa 70MVD RkasV KL9v2 OTVyD 0Fg9S dbTlI,3,SBqi9,.png,750.0,1000.0
3fa7cbec599ca18e76a6cf5d292a7288,1,2019-11-14T17:59:36.156897,,3,,.png,,
04725d272d0857ae0cf1c98387f54850,1,2019-04-26T22:13:10.289146,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S v017m RkasV KL9v2 OTVyD 0Fg9S LTaP8,3,SBqi9,.png,750.0,1000.0
de95974f0e24b06fbf2f4871c9e7c6a1,2,2021-01-28T15:01:12.705115,LzVhD lZWso DqSik s2iyP uevd6 GYGlh 2Joz4 DONDS q17BA cCxye HmFy3 q64Jx lZWso xi2QX 77NPo psLiq QIpLx mYiAi 90Qmj 77NPo bKzqQ JEAOt kbWyC q64Jx aTxxw 2Zcro Xw8FQ godH9 wdqVs pgGl6 77NPo XcSD0 q6BeQ pgGl6 77NPo lZWso R1jLP HmFy3 7ekHl 77NPo ACtmp GQ5CT rlsO4 GErkm,3,UNK2e,.jpg,250.0,500.0
4d3d542cbce34f5ba9caba1fd53bb3f0,2,2019-05-08T21:59:36.282454,JAlw8 p6h5k QgV2N UFmwP ZuHOA 77NPo VGPRq sgUNo godH9 NrEko wpksz ACtmp CqyA4 pgGl6 sgUNo GQ5CT yLerk hdTjl godH9 VTHLH q64Jx qBJm1 kxPX1 qhTc0 b1cZb GYGlh Z34th mSGTR DqSik whUvC uSw1I atxKM n0VfM Edi9i mSGTR DqSik JOq6Q uSw1I WEBsK B1bC8 RkasV 4Dr9D mSGTR DqSik AR9xO uSw1I WEBsK B1bC8,3,QgV2N,.png,0.0,250.0
7fa887adec435422b5ee58b0fe2e2592,1,2019-04-26T22:13:21.329117,Sy5wW 945Zb la7Cw GbOzi 5oiCZ SsWwR WEBsK PjIBt gICft upCCg F3KFu 77NPo PjIBt BkQOS q64Jx A0x5d ryrPH jSK1j RkasV 5oiCZ godH9 bjx0y npWi7 VIx7E oqQkz RCOxI Wfe0P RkasV 4ZLBa giH1x,4,CGpsb,.png,750.0,1000.0
0f195d6deffcfd2d0f807361406fce5f,2,2019-04-26T22:13:10.289146,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S rBGr7 dOwwc,3,71xGC,.png,750.0,1000.0
96d3528c03b1fae1df9572bb6a477b2c,2,2019-05-08T21:59:36.282454,IBRFu p6h5k QgV2N UFmwP ZuHOA 77NPo VGPRq sgUNo godH9 NrEko wpksz ACtmp CqyA4 pgGl6 sgUNo GQ5CT yLerk hdTjl godH9 VTHLH q64Jx qBJm1 kxPX1 qhTc0 b1cZb GYGlh Z34th mSGTR DqSik whUvC uSw1I atxKM n0VfM Edi9i mSGTR DqSik JOq6Q uSw1I WEBsK B1bC8 RkasV 4Dr9D mSGTR DqSik AR9xO uSw1I WEBsK B1bC8,3,QgV2N,.png,0.0,250.0
d8db9e489b77ac682af554e36611b089,3,2019-04-26T22:13:10.289146,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S UV5Ec OQsrA,3,71xGC,.png,750.0,1000.0
cab3231b0402a5e7caa6d0c7803f5ef2,1,2019-04-26T22:13:02.287359,7OhEG Csin3 gKQe0 43ZTl pVIy5 La6F6 7ekHl KL9v2 DT05T Ij5K7 7VwEs RkasV Ys6Mj,unsupported,La6F6,.png,0.0,250.0
ac0d865a7b354fad783b745a340a514b,3,2019-04-26T22:13:21.329117,IhFGi GbOzi 5oiCZ 4XNNo Ylgzp WEBsK PjIBt gICft 0muzr F3KFu 77NPo PjIBt BkQOS q64Jx rBIEo ryrPH jSK1j RkasV 5oiCZ godH9 xMFE6 n5CC8 VbrFR R7Iwj Wl7vU EnpFF 0LsNw LYvr7 RkasV Dgqwf DoVTb,3,CGpsb,.png,750.0,1000.0
e2244ab60323ce7b9b17a65076c44b32,1,2019-04-26T22:13:10.289146,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S TUbRz pU3g4 hYWNo,3,71xGC,.png,750.0,1000.0
24099d1ec542159456ec71ad89967590,1,2019-04-26T22:13:10.289146,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S oOHZM RkasV KL9v2 OTVyD 0Fg9S,3,SBqi9,.png,750.0,1000.0
9d446e218fa40c5c56346b375745218a,1,2019-04-26T22:13:10.289146,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S yMHX5 snYSs,3,71xGC,.png,750.0,1000.0
187e1b8557d4759f0236287b01405d1b,1,2021-06-12T14:47:20.391149,IKRSp GB4Wh CT3TU,None,22GDK,.png,0.0,250.0
046cba8f3827f0057f5dfe4a46015771,19,2019-12-04T10:58:29.069907,9deeS IyvRQ exvqV 7tF6D R8Hbk LmM6m OwWN6 iIfWm N8riz EDiBa oYQGy WEBsK q64Jx YmfLy NiZ3R,None,ty9DP,.png,,
eb003b2ae9b4b4c53b575dc9e1c14519,2,2019-10-30T03:18:37.519560,aOesI RkasV h2HxJ emJiX mSGTR 77NPo AIJgU P8Zlm 77NPo qNqTB 11WYG flDRf wpksz 3Eym6 HK0dy s3AX3 RkasV 7W223 oYQGy 7VwEs 2eVeb YlTj8 GYGlh 77NPo tPJ3D DONDS BkQOS GkRJf bg0Wc RkasV VpqZg lpyjw LmM6m 0Fg9S q64Jx c7rkV EDiBa Svk3j pgGl6 yLerk yg3kj wpksz DTRtI mSGTR 77NPo bqotd godH9 iBNsO VNmXi WEBsK RKFiT LmM6m 9E7DX BkQOS xSCu8 mSGTR reC7l PkU8q qvqHp XcSD0 KXrH6 F3KFu 8J81x XJV19 BkQOS fRiym,None,,.gif,750.0,1000.0
c7e9e4c6766dd5232faedd8a44c61ae7,1,2019-04-26T22:13:10.289146,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S HBJIq qvnSj,3,71xGC,.png,750.0,1000.0
5afbe8e52884f53148a3cf0e29bb5512,2,2019-04-26T22:13:21.494655,iflc9 Sea0r HEdzX tPc2s 77NPo 4NkGP 77NPo 5HupA 0Fg9S q64Jx oSZm4 X8yam QaSBJ trUwe v7VDH lx8K3 OnvUs 5Bq5R atxKM TLffG oLiml NLPTm 2RoPh 77NPo q0Jdv GloH8 EDiBa q64Jx u4l5O JwGfG p6h5k 2eF3n bmHK4 aPRaF dwsFd 77NPo RjdIB q64Jx 4NkGP CylYm orMou wGEqX cdNxL NavUJ Hk3ax q64Jx Sea0r WEBsK t3nxt,3,Jt2xJ,.png,,
9c87c379b9a6cf9d747b43774fdbe768,1,2019-04-26T22:13:22.855553,W5skz XcSD0 mYiAi 3RgWI,3,eZAWz,.png,250.0,500.0
3ae3219cc076b1d7a29048defc9964d2,2,2019-04-26T22:13:10.289146,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S c12FL,,71xGC,.png,750.0,1000.0
efca664d9ff3b5f15ebafc551ef7de09,1,2021-05-25T18:49:07.173068,JLNqZ O5egN Czcsz OwWN6 EDiBa 77NPo Yl4q6 OnRRi L0aSI uSw1I coELQ ACtmp 0Fg9S WHJx8 L0aSI n4XVw,None,22GDK,.jpg,0.0,250.0
fbd9de08d6cbf52ae6bca99a3078ef80,2,2019-04-26T22:13:10.289146,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S Hw8QK vUFUj,3,71xGC,.png,,
4b015b9bed4ba3ca95309ccbee841225,2,2021-09-18T06:55:48.281916,sPZoF kuaIx Jnn6I tPc2s HKT5r 3yNZk cpkBS q64Jx sPZoF yLerk VEOdO bheu1 q64Jx mmwx9 jjwDs mSGTR hJTnp HKT5r kuaIx dlHT8,3,FAO0E,.gif,500.0,750.0
7be349cfa814d3903132298b97b496d8,1,2019-11-14T17:59:36.156897,v5yFF CY5Bw dEwKj PZRVV a9EY6 eneIT LajEC ayAhk paEfI,3,PZRVV,.png,250.0,250.0
c88d9eb8182ebb1097f967a74f559324,4,2019-04-26T22:13:10.289146,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S uNq72,3,71xGC,.png,750.0,1000.0
ba2e4f68a347a5f3c8a127f3e82bf9ba,1,2020-01-01T13:22:57.777065,l3NvE EDiBa wyRjV,3,,.png,0.0,250.0
e329bcd7a177c414169cfd0e62d87d5b,4,2019-04-26T22:13:02.287359,7OhEG Csin3 gKQe0 43ZTl pVIy5 La6F6 7ekHl KL9v2 DT05T Ij5K7 7VwEs RkasV Ys6Mj,unsupported,La6F6,.png,,250.0
03073dd5f3fa82b7d67cc8b5c6b05327,1,2019-04-26T22:13:10.289146,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S gNRa9 fVNG5,3,71xGC,.png,750.0,1000.0
cfba1a00ae332da4417dc8283c18d55b,1,2019-04-26T22:13:22.855553,W5skz XcSD0 mYiAi ZD1uF,3,eZAWz,.png,250.0,500.0
ec2f157c6303104ddccd0368cd240358,2,2019-04-26T22:13:10.164227,,2,jleou,.png,400.0,650.0
3dc84205f8af8670ab464032966a05a4,1,2020-01-06T18:44:16.471623,588b8 8Q8IS 0MLwE jhJ9P K82OX A030I MZ2Oo AR9xO,3,,.png,0.0,250.0
2c12f3a8cc0f50537c3572e28a67fef1,1,2019-11-14T17:59:36.156897,LajEC ayAhk aFqaU,3,,.png,,250.0
d75b7dfd5c26c2c4f20b605b54386360,3,2019-06-25T03:52:24.508387,iZeov I5XAA LmM6m QIpLx orMou elQuk godH9 v5yFF 2jOj4 RkasV 0Fg9S lIMkZ n0VfM ihVsQ mSGTR 1wzsp kbWyC Mg04B zNy41 vJgCc OJWWA V6GBL LmM6m QIpLx kbWyC ovh6B QeCNP 0aD8u 0Fg9S lIMkZ n0VfM ihVsQ WEBsK 77NPo 60Woe v5yFF 2jOj4 Cy4VJ OwhPt mSGTR Jetx5 RkasV ChdzT L5k7H BkQOS fm34L 77NPo w5w7T j2G2N tPc2s wh0pz,3,D8Oqp,.png,0.0,250.0
5a3d3363cc784c3b8e1db5aecb1ca077,7,2019-04-26T22:13:10.289146,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S 3v8XN Tp8iw,3,71xGC,.png,750.0,1000.0
84cc75027deecd8a0f0cb4a335dcdbba,4,2019-09-09T12:59:27.887680,F7Z1G p7cn6 GbOzi WEBsK 4FUBC 0BbSr 7ekHl q64Jx Z13Xj EDiBa tti4m RkasV ydEHO jSK1j YVMa0 ryrPH LuhfT fKoRs 0Fg9S 9gRd7 GYGlh nbW5g xUkoS jpVLY 1UaGO InW6A 4uKJh,4,,.png,750.0,1000.0
d7d049ed303ea505e633e86273026bb5,2,2019-04-26T22:13:09.153813,,3,y1imm,.png,300.0,550.0
bce3cf0925213a8a113fa526d1f27975,1,2019-04-26T22:13:10.289146,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S sqGZa rBXjV RkasV KL9v2 OTVyD 0Fg9S,3,SBqi9,.png,750.0,1000.0
281b6e2593071244680524c0f230a44e,3,2019-04-26T22:13:10.289146,UHWIX Csin3 giC2q uSw1I B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz bpqmM RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo bpqmM Ob6HM EDiBa LmM6m ty9DP 0Fg9S QgXFM mRNhD,3,71xGC,.png,750.0,1000.0
bab4da4cf3f40558336962781ce217e5,1,2021-02-08T17:54:28.386203,bAHWt nMfmC XJBCj eoc8a 77NPo 5XA3y abETS JcJKF FgYtr RkasV R1Nyl,3,QOch2,.png,1000.0,1250.0
874cd5125feb865c424d314e50bbfd5b,1,2019-04-26T22:13:09.153813,,3,y1imm,.png,300.0,550.0
2d7bf04e082c20a378856c52248061e8,3,2019-04-26T22:13:10.289146,LmM6m 9CeLX uozSB J8R5L GQ5CT YaDXe zqHSt EDiBa ELvxT KL9v2 OTVyD 0Fg9S 70W2D,3,J2Lgd,.png,750.0,1000.0
1d1d2c152651578ebe07c6bb651a091d,2,2019-11-14T17:59:36.156897,LajEC ayAhk 8edHc,3,,.png,250.0,250.0
d0cde3f848ae2879171daf351a61063c,1,2019-04-26T22:13:21.494655,LmM6m EWqve qMt3c 2CWzY GTpgW 7ekHl 77NPo VGkjJ EDiBa oJW0Z q64Jx jmhBB dodHM LmM6m GTpgW yLerk 5nong 5rcF4 RlXNy wpksz CavMf GTpgW fN9yF STvTX 0aD8u Eyw1Y godH9 j8rRL aWIfJ h5aBn,3,Jt2xJ,.png,250.0,500.0
1e4f1935482191cfa8478e479396b8fd,56,2019-09-03T02:35:56.063685,LmM6m K7ZYX SrXUG 7ekHl 1CRqu ytsmQ Rdeen kVs3X 0BbSr godH9 lx8K3 GQ5CT GQ5CT X4byH p6h5k qfU4I 4OgY9 4OgY9 XFnLU cAf9n GQ5CT IyvRQ zQyi5 BtfZl tPc2s 77NPo VYYRf kezhp 0eyaM Ve562 godH9 77NPo 7cqdH KzMM6 godH9 lBfM6 wpksz PYsLx TMmL7 4OgY9 5Pce9 8Fetd q64Jx qQcD1 XJBCj mSGTR 288Be WEBsK 77NPo G99y0 VSV9Z,4,,.png,0.0,
1d39aefe6aad17af9d9393d30e534531,2,2020-11-27T15:58:37.366034,pVIy5 dfP5q QIpLx 0Fg9S giC2q RkasV TKFgo q64Jx vsAL4 Qqcje pgGl6 6w9Wv 77NPo SlZcR EDiBa 77NPo ekPZp LmM6m Pv7En 77NPo pQRRi dL8vf RkasV Z1HC3 EDiBa XEQP6 bheu1 6on4u bheu1 77NPo ofg7O 4QQQM A3UFG xmurx Csin3 BIvF7 BkQOS 366xs l3NvE atxKM 8ExHJ nC9B9 WEBsK MFoLD 4RM5K 77NPo bboKy yLerk LUgQn q64Jx QIpLx NavUJ LEXHQ C6PYX,4,w8o1y,.png,750.0,1000.0
186d9af08a2626150a91252a90a10010,1,2021-09-11T21:32:11.219201,XtC0N Csin3 VYR85 EDiBa W6ls0 WEBsK 77NPo 70W2D K4B6l 8edHc 6on4u 0PP9N zdByI wpksz yM1xP godH9 j8rRL 1CRqu LuQzo qfU4I pVIy5 OwWN6 0Fg9S cAf9n RkasV 7ekHl giC2q UoP8W RkasV BtfZl lIMkZ N8riz qfU4I Csin3 77NPo tPJ3D IyvRQ ySZPD KzMM6 oYQGy RkasV 6tEgp 5Pce9,3,qfU4I,.png,500.0,750.0
993b1c47db8eab73ea9b9c12d0d146a4,2,2019-04-26T22:13:21.494655,bf2pk tPc2s 77NPo ayXiB taQw3 77NPo gcZFw nhZDK LmM6m p4z2A WqDeZ 0Fg9S Kgzqa q64Jx yf0Tx EDiBa adM32 oYSAg G2Oa9 EDiBa 4ieVJ UGyUo 2QGfI godH9 kV9Iv 3DFey wOnRf q64Jx 4NkGP pLQe4,3,Jt2xJ,.png,250.0,500.0
3b44a7a3dfcfe4fd6f21a474c8c96cb5,4,2019-04-26T22:13:10.289146,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S sqGZa PZxV5 RkasV KL9v2 OTVyD 0Fg9S dbTlI,3,SBqi9,.png,750.0,1000.0
a557cb0c70a74bf11241eb95c19d9513,1,2019-04-26T22:13:10.289146,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S UK4Uy P2bkE RkasV KL9v2 OTVyD 0Fg9S fldRn,3,SBqi9,.png,750.0,1000.0
937db9763d341982e769fc074b438ade,9,2020-10-12T16:32:31.348076,bfsly M5csp QqH8Y RkasV 9HUVN BkQOS q64Jx iVMZd WEBsK wpksz hFH34 pgGl6 wpksz 2vtzP SGJPE,4,DAfCc,.gif,1000.0,1250.0
1de629abb5d8dbce2e8d85763abcbd1c,2,2019-04-26T22:13:21.748337,wxzLb 3r9Ir,3,wG3Sn,.png,250.0,500.0
422c7aebcc29a15b823bc690392704c9,1,2020-10-26T13:29:02.499992,kOEX6 MyRh5 QV0kq WEBsK fXkJ0 vADFA,3,Igw3A,.jpg,0.0,250.0
4fc1a15715a33b44a7f0776a8abac246,3,2019-10-30T03:18:37.519560,q64Jx uYX8Y scpAM mSGTR wpksz aOg9J WEBsK 77NPo HfaZJ,2,jleou,.gif,750.0,1000.0
5132e640252e0780b3340e6d19eb87a2,1,2019-04-26T22:13:21.329117,CMKQA GbOzi 5oiCZ zTVpx WEBsK PjIBt gICft NDY1H F3KFu 77NPo PjIBt BkQOS q64Jx qkNhi ryrPH jSK1j RkasV 5oiCZ godH9 2GrJ6 giH1x 3ekUz dmkdV tZguq INl4n y4925 n5CC8 RkasV kuaIx O0Go6,3,CGpsb,.png,750.0,1000.0
278ad3f37059c8cb8fb53b5503391cd3,1,2019-11-14T17:59:36.156897,TGMxB CY5Bw dEwKj PZRVV a9EY6 eneIT LajEC ayAhk wgmD2,3,PZRVV,.png,250.0,250.0
5393580110643e3b177369e736bcd452,1,2019-04-26T22:13:10.289146,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S At3cq BMzq2 RkasV KL9v2 OTVyD 0Fg9S,3,SBqi9,.png,750.0,1000.0
67a278ef837794c9e04a20143987d9d0,1,2019-04-26T22:13:21.130934,77NPo od6Pb dzuc0 0Fg9S p6h5k 12fwm dzuc0 8NKZ8 BkQOS VYOBv 6RXql pgGl6 PXHkR KL9v2 oqHDP GDzby kbWyC xTr7w Jnn6I MZ2Oo FpslB p5yfJ e2DAl mSGTR 77NPo zewhD dzuc0 yLerk IyvRQ 77NPo Yy7zr godH9 Yg0pX 0aD8u WEBsK 77NPo 60Woe cXbOz cCxye 2I6LJ q64Jx DggKB,3,,.png,0.0,250.0
78fa631cd24af708889ee00c48eab932,1,2020-01-01T15:40:46.235843,wpksz qYSpo yfhtR rTNMw GQ5CT DT05T LmM6m HDzzD Md0sw KL9v2 8FYly IuOiP d2Tr2 Csin3 ZzHb3 K82OX atB8t 2BW8b 77NPo GnZ1x ofg7O mSGTR bvTmH WdSM5 kbWyC 77NPo XJBCj 0Fg9S OYN54 ZzHb3 K82OX atB8t vJgCc OJWWA IyvRQ q64Jx DlxfW mEMNN ihVsQ kbWyC 77NPo F1qxm FfDmj 8hCEr s2iyP DpLQf 77NPo 8FYly EDiBa 77NPo XJBCj pPB00 godH9 dlP2I UCPI5 RkasV xwKv8 yfhtR Dqe6Y ZzHb3 K82OX atB8t IyvRQ 69h47 zInRv nMfmC EDiBa 4bZJu xmurx CVQI2 godH9 wGEqX K82OX atB8t TLffG IznKi IuOiP 1PNU1 msfql livt5 godH9 DT05T q64Jx HDzzD 77NPo gfTLc 0344v 7ekHl DR98L fm34L atB8t EDiBa 77NPo PhW4E bheu1 LfIjN xmurx mSGTR GQ5CT godH9 DT05T X1Sgr RkasV sCPXW atB8t KL9v2 q64Jx FtMAj giC2q y6yHY mSGTR GQ5CT godH9 DT05T q64Jx HDzzD 2Zcro q64Jx eT50t bheu1 6on4u bheu1 Md0sw wpksz atB8t 8FYly frPte 77NPo ySZPD XFnLU,3,,.png,0.0,250.0
80756f7fd1bd182e436bdf264ea3707b,2,2019-12-04T10:58:29.069907,q64Jx 9CeLX 0Fg9S q64Jx gKQe0 jtIhb EDiBa votlz osgcp WEBsK 77NPo t6nVs iYJuB pgGl6 FpslB s2iyP nd9lM godH9 ryrPH 415Dz kbWyC M230U EDiBa ASSTL GQ5CT DT05T q64Jx 9CeLX GQ5CT yLerk yg3kj BLquC godH9 aWWOw 0aD8u BkQOS FgYtr RkasV BAOge pVIy5 9CeLX 0Fg9S q64Jx giC2q LfIjN QIpLx S9cbv kbWyC 77NPo FOjvD Mg04B XcSD0 eL1og,3,,.jpg,500.0,750.0
94aac6cf8351e3f0360f620d22f50b69,2,2021-02-13T02:59:58.991216,WEBsK 77NPo LpkfV EDiBa AOXh6 pgGl6 Fdt1r 77NPo LsR0f mi3Lx EDiBa 6351S 5Siuv Lmjzy TPtot Crzi2 z6wVL nstHT tPc2s L3Nm3 q64Jx pQRRi EDiBa 3S6bV mPHit rGlge q64Jx w6Cup 8J8KJ gIR6C OoNXs 77NPo ixDHr uyg6Y EDiBa Fawci WEBsK 5JHsl EDiBa pVIy5 PhW4E 77NPo gIR6C Tdm4G dAN8h 77NPo FqMNh EDiBa ZO6XS gICft EQFDT pgGl6 V6lhQ gMvtA EDiBa aTXuN,4,,.png,1000.0,1250.0
8609503e4b7d0e7a697fa31c08869b05,1,2019-04-26T22:13:02.895933,,3,7JLeb,.png,0.0,250.0
bd65a04026f58273f5ab66fa2ffc5f65,5,2019-04-26T22:13:10.289146,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S rRQrX RkasV KL9v2 OTVyD 0Fg9S 0qc62,3,SBqi9,.png,750.0,1000.0
8d68cdb268cb4f81446bc7682086500f,1,2021-04-20T21:51:21.437768,ze1Yd J9dOY,None,22GDK,.png,0.0,250.0
e86248cc5848eb13127a462d2e25bfbb,4,2019-04-26T22:13:09.996309,77NPo gVoDf Csin3 zbUdg EDiBa 77NPo ndbYQ BkQOS LmM6m cuP5c TMmL7 FpslB yLerk yg3kj BLquC godH9 ryrPH z6wVL DT05T jQChv gxIcM F3KFu F6oVu BkQOS qYSpo jHM2B RkasV vDi5T,3,krjId,.png,250.0,500.0
6f45c0de111e463217778b6b0eafb23e,241,2021-02-03T04:17:58.947693,LmM6m V7zod 0Fg9S DggKB TLffG d0wv8 2RoPh wpksz 7tfrR OuWCw,None,c7wS6,.jpg,0.0,250.0
f030e2defa28f0cf8d437dce66674875,1,2019-04-26T22:13:10.289146,y9uu4 Csin3 giC2q 8gvmY B58A7 F3KFu coELQ 7OFT1 UHWIX WpzN6 wpksz eRY98 RkasV KI8uY WEBsK 77NPo tfB6W FiSYs 77NPo eRY98 Ob6HM EDiBa LmM6m ty9DP 0Fg9S 2JcBT RkasV KL9v2 OTVyD 0Fg9S q5AD6,3,SBqi9,.png,750.0,1000.0
3009089c542c8061cff89a75a6004b9a,1,2020-04-16T17:36:07.682048,Eq4mR uHQL5 ekPZp tPc2s EKEft EeKII,4,,.png,,
